codusu,nro_hogar,ch04,ch06,ch07,ch08,nivel_ed,estado,cat_inac,itf,ipcf,pondera,pondih,cat_ocup,pp03d,pp3e_tot,pp3f_tot,pp04a,pp04c,pp10a,pp3e_tot_missing,pp3f_tot_missing,anio
TQRMNOPTQHJNKMCDEIGED00494205,1,2,10,5,1.0,1,3,3,400000.0,133333.33,44.0,45.0,0,,,,,,,0,0,2025
TQRMNOQWXHLMLNCDEIMBF00855934,1,1,66,2,1.0,4,3,1,1161000.0,580500.0,97.0,143.0,0,,,,,,,0,0,2025
TQRMNOQWXHLMLNCDEIMBF00855934,1,2,64,2,1.0,2,3,1,1161000.0,580500.0,97.0,143.0,0,,,,,,,0,0,2025
TQRMNOQWWHKMLRCDEFKID00860910,1,2,72,4,1.0,4,3,1,540000.0,540000.0,619.0,770.0,0,,,,,,,0,0,2025
TQRMNOQXPHKMLRCDEFKID00877812,1,1,48,2,1.0,6,1,0,1000000.0,500000.0,630.0,1053.0,3,0.0,40.0,0.0,2.0,6.0,,0,0,2025
TQRMNOQXPHKMLRCDEFKID00877812,1,2,53,2,1.0,3,1,0,1000000.0,500000.0,630.0,1053.0,2,0.0,10.0,0.0,3.0,1.0,,0,0,2025
TQRMNOSVQHKMLRCDEFKID00860762,1,1,5,5,1.0,7,4,5,1000000.0,500000.0,624.0,709.0,0,,,,,,,0,0,2025
TQRMNOSVQHKMLRCDEFKID00860762,1,1,47,3,1.0,6,1,0,1000000.0,500000.0,624.0,709.0,3,0.0,25.0,0.0,1.0,8.0,,0,0,2025
TQRMNOPQVHJMKMCDEFKID00876339,1,1,31,1,1.0,4,1,0,2600000.0,866666.67,776.0,1133.0,3,0.0,45.0,0.0,2.0,10.0,,0,0,2025
TQRMNORSPHJNKNCDEIMBF00872717,1,1,38,1,4.0,3,1,0,1152000.0,230400.0,213.0,263.0,3,0.0,72.0,0.0,2.0,,,0,0,2025
TQRMNORSPHJNKNCDEIMBF00872717,1,1,14,5,4.0,3,3,3,1152000.0,230400.0,213.0,263.0,0,,,,,,,0,0,2025
TQRMNORSPHJNKNCDEIMBF00872717,1,2,6,5,4.0,1,4,3,1152000.0,230400.0,213.0,263.0,0,,,,,,,0,0,2025
TQRMNORSPHJNKNCDEIMBF00872717,1,1,3,5,4.0,7,4,5,1152000.0,230400.0,213.0,263.0,0,,,,,,,0,0,2025
TQRMNOQQSHKNKNCDEIMBF00861684,1,1,80,2,1.0,4,3,1,1120000.0,560000.0,96.0,142.0,0,,,,,,,0,0,2025
TQRMNOQQSHKNKNCDEIMBF00861684,1,2,71,2,1.0,2,3,4,1120000.0,560000.0,96.0,142.0,0,,,,,,,0,0,2025
TQRMNOPUWHLMLTCDEFIAH00856335,1,1,58,2,1.0,6,1,0,2300000.0,766666.67,1041.0,1687.0,3,2.0,40.0,4.0,2.0,7.0,,0,0,2025
TQRMNOPUWHLMLTCDEFIAH00856335,1,2,42,2,1.0,6,1,0,2300000.0,766666.67,1041.0,1687.0,2,0.0,24.0,0.0,2.0,1.0,,0,0,2025
TQRMNOPUWHLMLTCDEFIAH00856335,1,1,11,5,1.0,1,3,3,2300000.0,766666.67,1041.0,1687.0,0,,,,,,,0,0,2025
TQRMNOQSPHJMLUCDEFIAH00875938,1,2,37,1,2.0,6,1,0,800000.0,200000.0,1099.0,1922.0,3,2.0,15.0,4.0,2.0,4.0,,0,0,2025
TQRMNOQSPHJMLUCDEFIAH00875938,1,1,43,1,4.0,5,1,0,800000.0,200000.0,1099.0,1922.0,1,0.0,24.0,0.0,2.0,2.0,,0,0,2025
TQRMNOQSPHJMLUCDEFIAH00875938,1,2,14,5,2.0,3,3,3,800000.0,200000.0,1099.0,1922.0,0,,,,,,,0,0,2025
TQRMNOQSPHJMLUCDEFIAH00875938,1,1,8,5,2.0,1,4,3,800000.0,200000.0,1099.0,1922.0,0,,,,,,,0,0,2025
TQRMNOTQSHKMLQCDEFIAH00877886,1,2,80,4,1.0,2,3,1,0.0,0.0,563.0,,0,,,,,,,0,0,2025
TQRMNORUPHMOLQCDEFLID00877930,1,2,21,1,4.0,4,1,0,0.0,0.0,222.0,,3,0.0,48.0,0.0,2.0,5.0,,0,0,2025
TQRMNORWVHKOLTCDEFLID00860920,1,2,68,4,1.0,2,3,1,380000.0,380000.0,317.0,424.0,0,,,,,,,0,0,2025
TQRMNOSXVHKLLLCDEFKID00860827,1,2,47,1,1.0,6,1,0,1000000.0,250000.0,1539.0,1956.0,2,0.0,35.0,0.0,2.0,2.0,,0,0,2025
TQRMNOSXVHKLLLCDEFKID00860827,1,1,65,1,1.0,4,1,0,1000000.0,250000.0,1539.0,1956.0,2,0.0,35.0,0.0,2.0,2.0,,0,0,2025
TQRMNOSXVHKLLLCDEFKID00860827,1,1,15,5,1.0,3,3,3,1000000.0,250000.0,1539.0,1956.0,0,,,,,,,0,0,2025
TQRMNOSXVHKLLLCDEFKID00860827,1,1,9,5,1.0,1,4,3,1000000.0,250000.0,1539.0,1956.0,0,,,,,,,0,0,2025
TQRMNOTWQHKLLLCDEFKID00856455,1,2,22,5,1.0,6,2,0,0.0,0.0,1687.0,1502.0,2,,,,,,2.0,0,0,2025
TQRMNOQVRHMMKUCDEFKID00877931,1,2,46,2,1.0,6,1,0,0.0,0.0,751.0,,3,0.0,25.0,0.0,1.0,8.0,,0,0,2025
TQRMNOQVRHMMKUCDEFKID00877931,1,1,48,2,1.0,6,1,0,0.0,0.0,751.0,,3,0.0,30.0,0.0,1.0,,,0,0,2025
TQRMNOQVRHMMKUCDEFKID00877931,1,2,17,5,1.0,3,3,3,0.0,0.0,751.0,,0,,,,,,,0,0,2025
TQRMNOQVRHMMKUCDEFKID00877931,1,1,24,5,1.0,1,3,3,0.0,0.0,751.0,,0,,,,,,,0,0,2025
TQRMNOQVRHMMKUCDEFKID00877931,1,1,14,5,1.0,3,3,3,0.0,0.0,751.0,,0,,,,,,,0,0,2025
TQRMNOQVRHMMKUCDEFKID00877931,1,2,12,5,1.0,1,3,3,0.0,0.0,751.0,,0,,,,,,,0,0,2025
TQRMNOPQWHLMKSCDEFKID00851750,1,2,45,5,2.0,4,1,0,1500000.0,750000.0,586.0,754.0,3,0.0,24.0,0.0,1.0,,,0,0,2025
TQRMNORXYHMMKRCDEIGED00877610,1,2,41,5,2.0,6,3,2,1500000.0,1500000.0,115.0,110.0,0,,,,,,,0,0,2025
TQRMNORPQHKMKOCDEIGED00861516,1,2,28,5,1.0,3,1,0,0.0,0.0,134.0,,3,0.0,48.0,0.0,2.0,3.0,,0,0,2025
TQRMNORPQHKMKOCDEIGED00861516,1,2,55,3,1.0,3,1,0,0.0,0.0,134.0,,3,7.0,36.0,20.0,2.0,0.0,,0,0,2025
TQRMNORPQHKMKOCDEIGED00861516,1,2,18,5,4.0,3,3,3,0.0,0.0,134.0,,0,,,,,,,0,0,2025
TQRMNORPQHKMKOCDEIGED00861516,1,1,11,5,1.0,1,3,3,0.0,0.0,134.0,,0,,,,,,,0,0,2025
TQRMNORPQHKMKOCDEIGED00861516,1,1,7,5,1.0,1,4,3,0.0,0.0,134.0,,0,,,,,,,0,0,2025
TQRMNORUQHKMKOCDEIGED00861496,1,2,62,2,1.0,5,3,1,3275000.0,1637500.0,110.0,119.0,0,,,,,,,0,0,2025
TQRMNORUQHKMKOCDEIGED00861496,1,1,65,2,1.0,4,3,1,3275000.0,1637500.0,110.0,119.0,0,,,,,,,0,0,2025
TQTMNOPVQHJMKPCDEIGED00876175,1,2,32,5,4.0,2,2,0,80000.0,20000.0,172.0,143.0,3,,,,,,2.0,0,0,2025
TQTMNOPVQHJMKPCDEIGED00876175,1,1,13,5,4.0,3,3,3,80000.0,20000.0,172.0,143.0,0,,,,,,,0,0,2025
TQTMNOPVQHJMKPCDEIGED00876175,1,2,10,5,4.0,1,3,3,80000.0,20000.0,172.0,143.0,0,,,,,,,0,0,2025
TQTMNOPVQHJMKPCDEIGED00876175,1,1,4,5,4.0,7,4,5,80000.0,20000.0,172.0,143.0,0,,,,,,,0,0,2025
TQRMNOPVRHJMKPCDEIGED00876176,1,2,47,3,1.0,2,3,4,290000.0,290000.0,113.0,108.0,0,,,,,,,0,0,2025
TQRMNORSYHJMLOCDEFIAH00877631,1,2,82,4,1.0,6,3,1,900000.0,900000.0,559.0,761.0,0,,,,,,,0,0,2025
TQRMNORQYHMMLOCDEFIAH00877632,1,1,31,1,1.0,6,1,0,1800000.0,900000.0,709.0,1216.0,3,0.0,0.0,0.0,1.0,7.0,,0,0,2025
TQRMNORQYHMMLOCDEFIAH00877632,1,2,33,1,1.0,6,1,0,1800000.0,900000.0,709.0,1216.0,3,0.0,0.0,0.0,1.0,7.0,,0,0,2025
TQRMNORSRHJOLQCDEFIAH00872681,1,1,34,5,1.0,5,1,0,1328000.0,664000.0,1338.0,2156.0,3,0.0,60.0,0.0,2.0,11.0,,0,0,2025
TQRMNORSRHJOLQCDEFIAH00872681,1,2,61,4,1.0,4,3,1,1328000.0,664000.0,1338.0,2156.0,0,,,,,,,0,0,2025
TQRMNORURHLOLSCDEFIAH00856336,1,2,1,5,4.0,7,4,5,625000.0,89285.71,917.0,1521.0,0,,,,,,,0,0,2025
TQRMNORURHLOLSCDEFIAH00856336,1,2,56,4,1.0,4,1,0,625000.0,89285.71,917.0,1521.0,3,0.0,0.0,0.0,1.0,9.0,,0,0,2025
TQRMNORURHLOLSCDEFIAH00856336,1,1,26,5,4.0,3,2,0,625000.0,89285.71,917.0,1521.0,3,,,,,,2.0,0,0,2025
TQRMNORURHLOLSCDEFIAH00856336,1,2,30,5,4.0,3,3,4,625000.0,89285.71,917.0,1521.0,0,,,,,,,0,0,2025
TQRMNORURHLOLSCDEFIAH00856336,1,2,13,5,4.0,3,3,3,625000.0,89285.71,917.0,1521.0,0,,,,,,,0,0,2025
TQRMNORURHLOLSCDEFIAH00856336,1,2,5,5,4.0,1,4,5,625000.0,89285.71,917.0,1521.0,0,,,,,,,0,0,2025
TQRMNORURHLOLSCDEFIAH00856336,1,1,3,5,4.0,7,4,5,625000.0,89285.71,917.0,1521.0,0,,,,,,,0,0,2025
TQRMNOTRVHLLKUCDEIMBF00855963,1,1,78,2,1.0,3,3,1,1624000.0,812000.0,141.0,219.0,0,,,,,,,0,0,2025
TQRMNOTRVHLLKUCDEIMBF00855963,1,2,81,2,1.0,2,3,4,1624000.0,812000.0,141.0,219.0,0,,,,,,,0,0,2025
TQRMNOPQXHKNLLCDEIMBF00860817,1,1,68,2,1.0,1,3,1,1200000.0,600000.0,102.0,142.0,0,,,,,,,0,0,2025
TQRMNOPQXHKNLLCDEIMBF00860817,1,2,66,2,1.0,4,3,1,1200000.0,600000.0,102.0,142.0,0,,,,,,,0,0,2025
TQRMNOTXQHMKKMCDEIOAH00877723,1,1,90,1,1.0,4,3,7,705000.0,352500.0,215.0,309.0,0,,,,,,,0,0,2025
TQRMNOPWVHLMLNCDEIKAH00855839,1,2,66,3,2.0,6,1,0,0.0,0.0,774.0,,3,0.0,40.0,0.0,2.0,9.0,,0,0,2025
TQRMNOPWVHLMLNCDEIKAH00855839,1,2,37,5,2.0,4,1,0,0.0,0.0,774.0,,3,0.0,35.0,0.0,2.0,3.0,,0,0,2025
TQRMNOPTVHKMLNCDEIKAH00861577,1,1,75,4,2.0,2,1,0,1080000.0,1080000.0,542.0,1467.0,2,0.0,45.0,0.0,2.0,1.0,,0,0,2025
TQRMNOPUTHMMKUCDEIMBF00877724,1,1,31,3,1.0,4,1,0,1200000.0,1200000.0,151.0,234.0,1,0.0,44.0,0.0,2.0,7.0,,0,0,2025
TQRMNORSPHMMKUCDEIMBF00877725,1,2,75,2,1.0,5,3,1,1080000.0,540000.0,119.0,205.0,0,,,,,,,0,0,2025
TQRMNORSPHMMKUCDEIMBF00877725,1,1,77,2,1.0,4,3,1,1080000.0,540000.0,119.0,205.0,0,,,,,,,0,0,2025
TQRMNORTYHLOKQCDEIMBF00855977,1,1,68,1,1.0,2,3,6,0.0,0.0,122.0,,0,,,,,,,0,0,2025
TQRMNORTYHLOKQCDEIMBF00855977,1,2,76,1,1.0,1,3,4,0.0,0.0,122.0,,0,,,,,,,0,0,2025
TQRMNORQWHMOLLCDEIMBF00877726,1,1,39,5,2.0,5,1,0,250000.0,250000.0,150.0,186.0,2,0.0,50.0,0.0,2.0,2.0,,0,0,2025
TQRMNOTUQHMOLLCDEIMBF00877727,1,1,49,3,4.0,1,1,0,550000.0,550000.0,150.0,171.0,2,0.0,2.0,0.0,2.0,1.0,,0,0,2025
TQRMNOPRUHJOKSCDEIMBF00872926,1,1,67,3,1.0,7,3,7,1534000.0,306800.0,136.0,187.0,0,,,,,,,0,0,2025
TQRMNOPVWHLMKMCDEIGED00854555,1,2,80,4,1.0,2,3,1,1585000.0,528333.33,116.0,142.0,0,,,,,,,0,0,2025
TQRMNOPVWHLMKMCDEIGED00854555,1,1,26,5,4.0,3,1,0,1585000.0,528333.33,116.0,142.0,3,0.0,55.0,0.0,2.0,,,0,0,2025
TQRMNOPVWHLMKMCDEIGED00854555,1,1,23,5,4.0,5,3,3,1585000.0,528333.33,116.0,142.0,0,,,,,,,0,0,2025
TQRMNOQXQHKMKNCDEIGED00860605,1,2,59,1,1.0,2,1,0,550000.0,137500.0,157.0,176.0,3,0.0,4.0,0.0,2.0,0.0,,0,0,2025
TQRMNOQXQHKMKNCDEIGED00860605,1,1,49,1,4.0,2,3,4,550000.0,137500.0,157.0,176.0,0,,,,,,,0,0,2025
TQRMNOQXQHKMKNCDEIGED00860605,1,1,14,5,4.0,3,3,3,550000.0,137500.0,157.0,176.0,0,,,,,,,0,0,2025
TQRMNOQXQHKMKNCDEIGED00860605,1,2,13,5,4.0,3,3,3,550000.0,137500.0,157.0,176.0,0,,,,,,,0,0,2025
TQRMNOPYTHJMKOCDEIGED00876448,1,2,57,3,1.0,6,1,0,2600000.0,2600000.0,109.0,111.0,3,0.0,0.0,0.0,1.0,9.0,,0,0,2025
TQRMNOQQTHMMKRCDEIGED00877753,1,1,24,1,1.0,5,1,0,1240000.0,620000.0,109.0,128.0,3,0.0,40.0,0.0,1.0,10.0,,0,0,2025
TQRMNOQQTHMMKRCDEIGED00877753,1,2,24,1,2.0,5,1,0,1240000.0,620000.0,109.0,128.0,3,0.0,40.0,0.0,1.0,10.0,,0,0,2025
TQRMNOQQVHMMKRCDEIGED00877754,1,2,28,1,1.0,6,1,0,2700000.0,1350000.0,148.0,173.0,3,0.0,45.0,0.0,2.0,9.0,,0,0,2025
TQRMNOQQVHMMKRCDEIGED00877754,1,1,36,1,1.0,6,1,0,2700000.0,1350000.0,148.0,173.0,3,0.0,40.0,0.0,2.0,8.0,,0,0,2025
TQRMNOPWWHKMKOCDEIGED00860751,1,2,30,2,1.0,6,1,0,2700000.0,900000.0,149.0,160.0,3,0.0,0.0,0.0,1.0,9.0,,0,0,2025
TQSMNOPTQHKNKSCDEIGED00861415,1,1,25,1,2.0,4,1,0,1200000.0,600000.0,97.0,112.0,3,0.0,54.0,0.0,2.0,9.0,,0,0,2025
TQSMNOPTQHKNKSCDEIGED00861415,1,2,25,1,2.0,5,1,0,1200000.0,600000.0,97.0,112.0,2,0.0,20.0,0.0,2.0,1.0,,0,0,2025
TQRMNOPTSHKNKSCDEIGED00877813,1,2,68,2,1.0,2,3,4,0.0,0.0,163.0,,0,,,,,,,0,0,2025
TQRMNOPTSHKNKSCDEIGED00877813,1,1,60,2,4.0,1,1,0,0.0,0.0,163.0,,3,0.0,30.0,0.0,2.0,2.0,,0,0,2025
TQRMNOPQVHJMKMCDEFKID00876339,1,2,30,1,1.0,4,3,4,2600000.0,866666.67,776.0,1133.0,0,,,,,,,0,0,2025
TQRMNOPQVHJMKMCDEFKID00876339,1,2,1,5,1.0,7,4,5,2600000.0,866666.67,776.0,1133.0,0,,,,,,,0,0,2025
TQRMNOUSQHKOKPCDEFKID00856763,1,2,37,2,4.0,1,3,4,1018000.0,145428.57,911.0,979.0,0,,,,,,,0,0,2025
TQRMNOUSQHKOKPCDEFKID00856763,1,1,39,2,4.0,3,1,0,1018000.0,145428.57,911.0,979.0,3,0.0,60.0,0.0,2.0,6.0,,0,0,2025
TQRMNOUSQHKOKPCDEFKID00856763,1,1,14,5,4.0,3,3,3,1018000.0,145428.57,911.0,979.0,0,,,,,,,0,0,2025
TQRMNOUSQHKOKPCDEFKID00856763,1,1,12,5,4.0,1,3,3,1018000.0,145428.57,911.0,979.0,0,,,,,,,0,0,2025
TQRMNOUSQHKOKPCDEFKID00856763,1,1,11,5,4.0,1,3,3,1018000.0,145428.57,911.0,979.0,0,,,,,,,0,0,2025
TQRMNOUSQHKOKPCDEFKID00856763,1,2,6,5,4.0,1,4,3,1018000.0,145428.57,911.0,979.0,0,,,,,,,0,0,2025
TQRMNOUSQHKOKPCDEFKID00856763,1,2,1,5,4.0,7,4,5,1018000.0,145428.57,911.0,979.0,0,,,,,,,0,0,2025
TQRMNOQXTHJOKQCDEFKID00875875,1,2,65,3,12.0,4,1,0,0.0,0.0,896.0,,3,0.0,18.0,0.0,2.0,0.0,,0,0,2025
TQRMNOQXTHJOKQCDEFKID00875875,1,2,38,5,2.0,4,1,0,0.0,0.0,896.0,,2,0.0,20.0,0.0,2.0,1.0,,0,0,2025
TQRMNOQXTHJOKQCDEFKID00875875,1,2,9,5,2.0,1,4,3,0.0,0.0,896.0,,0,,,,,,,0,0,2025
TQRMNORTVHLMKNCDEFKID00851894,1,2,58,5,1.0,4,1,0,0.0,0.0,669.0,,3,0.0,30.0,0.0,1.0,12.0,,0,0,2025
TQRMNOUVYHJLKRCDEFKID00875903,1,1,37,1,2.0,6,1,0,2800000.0,2800000.0,1624.0,1778.0,3,0.0,37.0,0.0,2.0,7.0,,0,0,2025
TQRMNORPVHKOKTCDEGKDB00860887,1,2,47,3,1.0,6,1,0,780000.0,260000.0,90.0,104.0,3,0.0,0.0,0.0,1.0,9.0,,0,0,2025
TQRMNORPVHKOKTCDEGKDB00860887,1,1,21,5,4.0,4,2,0,780000.0,260000.0,90.0,104.0,3,,,,,,3.0,0,0,2025
TQRMNORPVHKOKTCDEGKDB00860887,1,1,19,5,4.0,3,3,4,780000.0,260000.0,90.0,104.0,0,,,,,,,0,0,2025
TQRMNORPWHKOKTCDEGKDB00861702,1,1,62,2,1.0,1,3,1,910000.0,303333.33,121.0,187.0,0,,,,,,,0,0,2025
TQRMNORPWHKOKTCDEGKDB00861702,1,2,62,2,1.0,2,3,4,910000.0,303333.33,121.0,187.0,0,,,,,,,0,0,2025
TQRMNORPWHKOKTCDEGKDB00861702,1,2,25,5,4.0,5,3,3,910000.0,303333.33,121.0,187.0,0,,,,,,,0,0,2025
TQRMNOPURHMOKUCDEGKDB00877899,1,1,77,3,1.0,2,3,1,270000.0,270000.0,67.0,100.0,0,,,,,,,0,0,2025
TQRMNOQUXHLNKNCDEIGED00854556,1,1,67,1,1.0,2,1,0,0.0,0.0,109.0,,3,0.0,40.0,0.0,1.0,5.0,,0,0,2025
TQRMNOQUXHLNKNCDEIGED00854556,1,2,71,1,1.0,2,3,1,0.0,0.0,109.0,,0,,,,,,,0,0,2025
TQRMNOQUXHLNKNCDEIGED00854556,1,2,29,5,4.0,4,2,0,0.0,0.0,109.0,,3,,,,,,5.0,0,0,2025
TQRMNOQUXHLNKNCDEIGED00854556,1,2,51,5,4.0,2,3,7,0.0,0.0,109.0,,0,,,,,,,0,0,2025
TQRMNOQUYHLNKNCDEIGED00854657,2,1,25,5,4.0,6,1,0,480000.0,480000.0,82.0,77.0,3,2.0,25.0,15.0,2.0,3.0,,0,0,2025
TQRMNOPUPHMOLQCDEFLID00877929,1,2,36,5,4.0,4,2,0,231000.0,77000.0,827.0,1286.0,3,,,,,,4.0,0,0,2025
TQRMNOPUPHMOLQCDEFLID00877929,1,2,14,5,4.0,3,3,3,231000.0,77000.0,827.0,1286.0,0,,,,,,,0,0,2025
TQRMNOPUPHMOLQCDEFLID00877929,1,1,5,5,4.0,7,4,5,231000.0,77000.0,827.0,1286.0,0,,,,,,,0,0,2025
TQRMNORUPHMOLQCDEFLID00877930,1,1,24,1,4.0,4,3,4,0.0,0.0,222.0,,0,,,,,,,0,0,2025
TQRMNOPQWHLMKSCDEFKID00851750,1,1,9,5,2.0,1,4,3,1500000.0,750000.0,586.0,754.0,0,,,,,,,0,0,2025
TQRMNOQVTHLMKSCDEFKID00851751,1,2,72,5,1.0,6,3,1,900000.0,900000.0,612.0,761.0,0,,,,,,,0,0,2025
TQRMNORYRHLNKTCDEFKID00851752,1,1,38,1,4.0,4,1,0,0.0,0.0,667.0,,2,0.0,46.0,0.0,2.0,2.0,,0,0,2025
TQRMNORYRHLNKTCDEFKID00851752,1,2,28,1,4.0,3,1,0,0.0,0.0,667.0,,4,0.0,20.0,0.0,2.0,2.0,,0,0,2025
TQRMNORYRHLNKTCDEFKID00851752,1,1,4,5,4.0,7,4,5,0.0,0.0,667.0,,0,,,,,,,0,0,2025
TQRMNOPPUHKOLOCDEFKID00857793,1,1,56,2,1.0,3,1,0,2975000.0,991666.67,709.0,1050.0,3,0.0,44.0,0.0,2.0,,,0,0,2025
TQRMNOPPUHKOLOCDEFKID00857793,1,2,54,2,1.0,4,3,4,2975000.0,991666.67,709.0,1050.0,0,,,,,,,0,0,2025
TQRMNOPPUHKOLOCDEFKID00857793,1,1,25,5,2.0,4,1,0,2975000.0,991666.67,709.0,1050.0,3,0.0,45.0,0.0,2.0,4.0,,0,0,2025
TQRMNOPPXHKOLOCDEFKID00857794,1,1,53,1,4.0,3,2,0,200000.0,100000.0,665.0,644.0,3,,,,,,2.0,0,0,2025
TQRMNOPPXHKOLOCDEFKID00857794,1,2,47,1,4.0,5,3,4,200000.0,100000.0,665.0,644.0,0,,,,,,,0,0,2025
TQRMNORPVHKKKQCDEIGED00866324,2,2,41,5,1.0,5,1,0,2196000.0,549000.0,153.0,204.0,3,0.0,35.0,0.0,1.0,5.0,,0,0,2025
TQRMNORPVHKKKQCDEIGED00866324,2,2,15,5,1.0,3,3,3,2196000.0,549000.0,153.0,204.0,0,,,,,,,0,0,2025
TQRMNORPVHKKKQCDEIGED00866324,2,2,11,5,1.0,3,3,3,2196000.0,549000.0,153.0,204.0,0,,,,,,,0,0,2025
TQRMNORPVHKKKQCDEIGED00866324,2,2,14,5,1.0,3,3,3,2196000.0,549000.0,153.0,204.0,0,,,,,,,0,0,2025
TQRMNOQSQHLKKQCDEIGED00876637,1,1,37,2,1.0,4,1,0,2580000.0,645000.0,168.0,231.0,3,0.0,40.0,0.0,2.0,6.0,,0,0,2025
TQRMNOQSQHLKKQCDEIGED00876637,1,2,36,2,1.0,4,1,0,2580000.0,645000.0,168.0,231.0,2,0.0,48.0,0.0,2.0,2.0,,0,0,2025
TQRMNOQSQHLKKQCDEIGED00876637,1,2,16,5,1.0,3,3,3,2580000.0,645000.0,168.0,231.0,0,,,,,,,0,0,2025
TQRMNOQSQHLKKQCDEIGED00876637,1,1,14,5,1.0,3,3,3,2580000.0,645000.0,168.0,231.0,0,,,,,,,0,0,2025
TQRMNOSXWHMKKOCDEFMDB00877611,1,2,80,2,1.0,4,3,1,0.0,0.0,182.0,,0,,,,,,,0,0,2025
TQRMNOSXWHMKKOCDEFMDB00877611,1,1,84,2,1.0,4,3,1,0.0,0.0,182.0,,0,,,,,,,0,0,2025
TQRMNOSXYHMKKOCDEFMDB00877612,1,2,58,2,12.0,6,3,1,0.0,0.0,266.0,,0,,,,,,,0,0,2025
TQRMNOSXYHMKKOCDEFMDB00877612,1,1,58,2,12.0,6,1,0,0.0,0.0,266.0,,2,0.0,30.0,0.0,2.0,1.0,,0,0,2025
TQRMNORPYHLOKPCDEFMDB00852080,1,1,53,2,4.0,2,1,0,0.0,0.0,139.0,,3,0.0,30.0,0.0,2.0,,,0,0,2025
TQRMNORPYHLOKPCDEFMDB00852080,1,2,50,2,1.0,2,1,0,0.0,0.0,139.0,,3,0.0,20.0,0.0,2.0,0.0,,0,0,2025
TQRMNORTXHMMLPCDEFIAH00877634,1,1,44,1,1.0,4,1,0,0.0,0.0,763.0,,3,0.0,48.0,0.0,2.0,,,0,0,2025
TQRMNORTXHMMLPCDEFIAH00877634,1,2,43,1,1.0,4,1,0,0.0,0.0,763.0,,3,0.0,30.0,0.0,2.0,3.0,,0,0,2025
TQRMNORTXHMMLPCDEFIAH00877634,1,2,21,5,1.0,5,3,3,0.0,0.0,763.0,,0,,,,,,,0,0,2025
TQRMNORTXHMMLPCDEFIAH00877634,1,2,11,5,1.0,1,3,3,0.0,0.0,763.0,,0,,,,,,,0,0,2025
TQRMNOQRQHJMLPCDEFIAH00876796,1,2,71,5,1.0,4,1,0,277000.0,277000.0,543.0,795.0,3,0.0,6.0,0.0,2.0,0.0,,0,0,2025
TQRMNOQRRHJMLPCDEFIAH00876797,1,2,60,3,1.0,4,1,0,1460000.0,1460000.0,575.0,739.0,3,0.0,0.0,0.0,2.0,0.0,,0,0,2025
TQRMNOSXXHLOLQCDEFIAH00851577,1,2,40,1,4.0,2,1,0,1450000.0,181250.0,1075.0,2059.0,3,0.0,30.0,0.0,1.0,6.0,,0,0,2025
TQRMNOUQSHJOKOCDEFMDB00877652,1,2,59,2,1.0,6,3,1,0.0,0.0,220.0,,0,,,,,,,0,0,2025
TQRMNOUQSHJOKOCDEFMDB00877652,1,1,28,5,1.0,5,1,0,0.0,0.0,220.0,,3,0.0,24.0,0.0,2.0,3.0,,0,0,2025
TQRMNOUQSHJOKOCDEFMDB00877652,1,2,24,5,1.0,5,3,3,0.0,0.0,220.0,,0,,,,,,,0,0,2025
TQRMNOQYYHMNKPCDEFMDB00877653,1,2,44,5,1.0,4,1,0,500000.0,250000.0,248.0,352.0,2,0.0,44.0,0.0,2.0,1.0,,0,0,2025
TQRMNOQYYHMNKPCDEFMDB00877653,1,2,26,5,4.0,3,3,4,500000.0,250000.0,248.0,352.0,0,,,,,,,0,0,2025
TQRMNORWQHKOKPCDEFMDB00877654,1,1,38,2,4.0,6,1,0,950000.0,237500.0,233.0,247.0,2,0.0,70.0,0.0,2.0,1.0,,0,0,2025
TQRMNORWQHKOKPCDEFMDB00877654,1,2,39,2,4.0,4,1,0,950000.0,237500.0,233.0,247.0,2,0.0,24.0,0.0,2.0,1.0,,0,0,2025
TQRMNOPWXHJMKUCDEIKAH00872708,1,1,28,5,1.0,5,3,3,0.0,0.0,829.0,,0,,,,,,,0,0,2025
TQRMNOPRUHJOKSCDEIMBF00872926,1,1,39,1,4.0,1,1,0,1534000.0,306800.0,136.0,187.0,3,0.0,48.0,0.0,2.0,2.0,,0,0,2025
TQRMNOPRUHJOKSCDEIMBF00872926,1,2,36,1,4.0,3,1,0,1534000.0,306800.0,136.0,187.0,3,0.0,25.0,0.0,2.0,0.0,,0,0,2025
TQRMNOPRUHJOKSCDEIMBF00872926,1,1,17,5,4.0,3,3,3,1534000.0,306800.0,136.0,187.0,0,,,,,,,0,0,2025
TQRMNOPRUHJOKSCDEIMBF00872926,1,1,10,5,4.0,1,3,3,1534000.0,306800.0,136.0,187.0,0,,,,,,,0,0,2025
TQRMNOPWWHKMKOCDEIGED00860751,1,1,42,2,1.0,4,1,0,2700000.0,900000.0,149.0,160.0,3,0.0,54.0,0.0,1.0,9.0,,0,0,2025
TQRMNOPWWHKMKOCDEIGED00860751,1,1,3,5,1.0,7,4,5,2700000.0,900000.0,149.0,160.0,0,,,,,,,0,0,2025
TQRMNOVWVHLNLOCDEFMDB00859972,2,2,38,2,4.0,2,3,4,502000.0,100400.0,433.0,596.0,0,,,,,,,0,0,2025
TQRMNOVWVHLNLOCDEFMDB00859972,2,1,40,2,4.0,2,1,0,502000.0,100400.0,433.0,596.0,2,0.0,28.0,0.0,2.0,1.0,,0,0,2025
